date,open,high,low,close,Adj Close,Volume
2020-01-02,392.8599853515625,399.3699951171875,390.9500122070313,399.3699951171875,375.3470764160156,1258400
2020-01-03,404.0199890136719,417.1700134277344,403.0,413.739990234375,388.8526916503906,2990100
2020-01-06,417.989990234375,417.989990234375,407.6900024414063,413.1099853515625,388.2606201171875,2477800
2020-01-07,411.25,416.1199951171875,408.2900085449219,414.5,389.5670166015625,1059900
2020-01-08,417.05999755859375,418.1799926757813,409.7200012207031,411.0299987792969,386.30572509765625,1708100
2020-01-09,410.489990234375,416.0,410.0,414.9299926757813,389.97113037109375,1064300
2020-01-10,415.0,415.6000061035156,412.4800109863281,413.8299865722656,388.9372863769531,987800
2020-01-13,414.9400024414063,420.9599914550781,414.6600036621094,419.0199890136719,393.8151245117188,986800
2020-01-14,417.5899963378906,418.2699890136719,415.0700073242188,416.1400146484375,391.1083679199219,967200
2020-01-15,416.4200134277344,421.4800109863281,416.1400146484375,420.9500122070313,395.6289978027344,833000
2020-01-16,423.1300048828125,425.739990234375,420.6700134277344,425.7000122070313,400.09326171875,1085200
2020-01-17,426.6099853515625,427.5400085449219,424.5,425.6600036621094,400.0556945800781,1195600
2020-01-21,424.4200134277344,427.7799987792969,423.010009765625,426.1499938964844,400.5161743164063,1071400
2020-01-22,427.5,428.5,424.3599853515625,424.4200134277344,398.8902893066406,918700
2020-01-23,424.05999755859375,429.55999755859375,424.0,428.7799987792969,402.9879760742188,978400
2020-01-24,429.8999938964844,433.5199890136719,429.6900024414063,432.5,406.4842529296875,1086700
2020-01-27,425.8599853515625,434.4500122070313,425.8599853515625,432.3800048828125,406.3714294433594,1737900
2020-01-28,434.7699890136719,438.989990234375,426.2699890136719,437.1700134277344,410.8733215332031,2063200
2020-01-29,437.7200012207031,437.989990234375,431.0199890136719,433.8399963378906,407.7436218261719,1268500
2020-01-30,430.3399963378906,437.0,430.3399963378906,435.8999938964844,409.67974853515625,1210200
2020-01-31,434.9299926757813,435.5700073242188,426.1000061035156,428.1199951171875,402.3677368164063,1650100
2020-02-03,429.5199890136719,430.0,422.0400085449219,423.8599853515625,398.3639221191406,1795800
2020-02-04,425.4599914550781,431.989990234375,425.4599914550781,430.7799987792969,404.86767578125,1216300
2020-02-05,433.3200073242188,435.9200134277344,429.0199890136719,435.1900024414063,409.012451171875,1251800
2020-02-06,435.55999755859375,439.8599853515625,434.9100036621094,438.9700012207031,412.5650634765625,833500
2020-02-07,438.1400146484375,441.2099914550781,437.2900085449219,439.1700134277344,412.75299072265625,883800
2020-02-10,439.0,441.5199890136719,437.8200073242188,439.760009765625,413.3075256347656,870400
2020-02-11,441.3599853515625,442.5299987792969,437.4700012207031,439.8500061035156,413.3921508789063,744600
2020-02-12,439.010009765625,439.6900024414063,434.6000061035156,436.6000061035156,410.3376159667969,1419200
2020-02-13,435.7999877929688,439.2900085449219,434.2999877929688,434.7000122070313,408.5519409179688,800200
2020-02-14,434.9800109863281,438.4700012207031,434.30999755859375,437.8500061035156,411.512451171875,948600
2020-02-18,437.0,438.9500122070313,434.010009765625,435.5499877929688,409.3507385253906,776100
2020-02-19,437.0,438.2699890136719,434.3999938964844,434.4800109863281,408.34515380859375,787200
2020-02-20,433.6300048828125,434.989990234375,424.1600036621094,425.9700012207031,400.3470153808594,1190600
2020-02-21,425.1199951171875,428.7200012207031,422.6600036621094,427.7999877929688,402.0669250488281,1055500
2020-02-24,419.6499938964844,424.2000122070313,418.1000061035156,419.3500061035156,394.125244140625,1117800
2020-02-25,420.1000061035156,421.7300109863281,397.5299987792969,400.3599853515625,376.2774658203125,1600100
2020-02-26,400.30999755859375,410.5199890136719,399.3399963378906,400.8999938964844,376.78509521484375,1678000
2020-02-27,393.5199890136719,399.010009765625,384.3299865722656,384.6000061035156,361.465576171875,1894100
2020-02-28,369.8599853515625,373.8200073242188,360.3399963378906,369.8699951171875,349.8044128417969,3363800
2020-03-02,371.3500061035156,383.1000061035156,360.5700073242188,381.3500061035156,360.66162109375,2859900
2020-03-03,384.8399963378906,396.8999938964844,376.5899963378906,377.3999938964844,356.9259338378906,2531400
2020-03-04,385.4200134277344,402.9599914550781,383.1900024414063,402.0299987792969,380.2197570800781,2025800
2020-03-05,393.9200134277344,397.8500061035156,382.2200012207031,384.7000122070313,363.8298950195313,1967200
2020-03-06,372.0899963378906,384.9500122070313,368.4599914550781,382.4700012207031,361.7209167480469,2161000
2020-03-09,359.9800109863281,369.4700012207031,351.2699890136719,352.0299987792969,332.9322509765625,3086700
2020-03-10,363.010009765625,367.6700134277344,350.6000061035156,367.1700134277344,347.2509460449219,2505600
2020-03-11,356.57000732421875,365.8900146484375,349.7900085449219,356.92999267578125,337.5664367675781,1950800
2020-03-12,322.0,339.4200134277344,310.0799865722656,311.3800048828125,294.487548828125,3892600
2020-03-13,327.3299865722656,329.1600036621094,303.1000061035156,328.5899963378906,310.7638854980469,3877800
2020-03-16,295.010009765625,311.5599975585937,285.0,287.94000244140625,272.31915283203125,2351500
2020-03-17,293.0,319.4700012207031,287.1499938964844,318.8299865722656,301.5333557128906,2626200
2020-03-18,296.9200134277344,339.2300109863281,296.0400085449219,333.4100036621094,315.3224182128906,3589400
2020-03-19,333.4100036621094,334.1000061035156,311.2099914550781,314.20001220703125,297.1545715332031,2836700
2020-03-20,314.20001220703125,315.8399963378906,288.2099914550781,291.2200012207031,275.42120361328125,3040100
2020-03-23,285.0,287.0599975585937,266.1099853515625,276.79998779296875,261.78350830078125,3172100
2020-03-24,287.9700012207031,294.989990234375,280.239990234375,288.9100036621094,273.2365417480469,3088400
2020-03-25,300.6199951171875,329.82000732421875,293.6099853515625,319.6700134277344,302.3278503417969,2950100
2020-03-26,326.0,352.1000061035156,324.010009765625,350.3299865722656,331.3244934082031,2680900
2020-03-27,339.989990234375,365.0899963378906,335.010009765625,348.3800048828125,329.48028564453125,3562800
2020-03-30,351.489990234375,356.4800109863281,342.2799987792969,348.8500061035156,329.9247741699219,1756300
2020-03-31,344.8099975585937,346.9200134277344,336.239990234375,338.95001220703125,320.5618591308594,2169300
2020-04-01,324.8299865722656,340.989990234375,322.010009765625,338.5199890136719,320.1551208496094,2082300
2020-04-02,335.25,354.0,334.54998779296875,353.9599914550781,334.757568359375,1896200
2020-04-03,352.0,355.8399963378906,349.6099853515625,350.5,331.4852600097656,2113200
2020-04-06,361.9100036621094,369.9500122070313,361.9100036621094,367.9500122070313,347.9886169433594,2525400
2020-04-07,380.5,381.8999938964844,354.04998779296875,355.2799987792969,336.00592041015625,2101500
2020-04-08,361.3699951171875,372.6499938964844,358.5899963378906,361.4100036621094,341.8033752441406,1447700
2020-04-09,369.739990234375,376.3299865722656,363.5199890136719,371.0,350.8731384277344,1629400
2020-04-13,370.9500122070313,373.989990234375,365.7099914550781,369.9400024414063,349.87060546875,1237200
2020-04-14,378.2900085449219,386.5799865722656,374.5499877929688,380.0299987792969,359.4132385253906,1653400
2020-04-15,376.75,376.75,367.3599853515625,374.3800048828125,354.0697631835937,1251500
2020-04-16,373.6099853515625,381.2999877929688,372.5,377.8800048828125,357.3798828125,1568400
2020-04-17,387.4200134277344,402.4500122070313,384.8299865722656,401.510009765625,379.7279357910156,1768400
2020-04-20,394.0799865722656,399.9700012207031,383.2099914550781,383.2099914550781,362.4207458496094,1487200
2020-04-21,383.010009765625,392.5400085449219,371.010009765625,373.4400024414063,353.1808166503906,2042000
2020-04-22,383.489990234375,383.9400024414063,375.3299865722656,380.3999938964844,359.76318359375,1188400
2020-04-23,382.75,384.8699951171875,376.1900024414063,376.7300109863281,356.29229736328125,1164400
2020-04-24,378.7200012207031,384.05999755859375,372.9800109863281,381.7699890136719,361.058837890625,1029200
2020-04-27,383.9100036621094,384.0400085449219,378.0,378.5700073242188,358.0324401855469,1457400
2020-04-28,381.8599853515625,387.8299865722656,380.4200134277344,384.7300109863281,363.8583068847656,1313900
2020-04-29,388.1600036621094,393.510009765625,379.5,387.9100036621094,366.8657836914063,1500400
2020-04-30,383.1000061035156,391.4400024414063,380.4400024414063,389.05999755859375,367.9533386230469,1343300
2020-05-01,385.6400146484375,387.4100036621094,381.0899963378906,383.4700012207031,362.6666259765625,911600
2020-05-04,382.0199890136719,382.9700012207031,374.1300048828125,380.1600036621094,359.5362243652344,1077900
2020-05-05,382.4100036621094,392.7799987792969,381.5899963378906,390.2999877929688,369.1261291503906,1270900
2020-05-06,390.8900146484375,390.8900146484375,378.4100036621094,378.5799865722656,358.0419311523437,1089800
2020-05-07,383.010009765625,384.1300048828125,376.0,376.5400085449219,356.11260986328125,1462000
2020-05-08,378.0299987792969,381.1300048828125,376.25,378.3999938964844,357.8716735839844,1130400
2020-05-11,375.0,379.5,374.1400146484375,376.55999755859375,356.13153076171875,1287800
2020-05-12,378.0,382.4400024414063,371.0299987792969,371.1099853515625,350.9771423339844,1447700
2020-05-13,371.2799987792969,372.4599914550781,362.010009765625,364.1799926757813,344.4231262207031,1287400
2020-05-14,360.989990234375,361.5400085449219,352.260009765625,356.2799987792969,336.9516906738281,1776400
2020-05-15,352.5299987792969,361.510009765625,352.32000732421875,360.3999938964844,340.8481750488281,1854500
2020-05-18,371.2099914550781,380.489990234375,366.0199890136719,377.5400085449219,357.0583801269531,1879700
2020-05-19,378.0700073242188,382.4599914550781,371.239990234375,371.4800109863281,351.3270874023437,1087100
2020-05-20,372.4400024414063,374.0,362.1099853515625,362.510009765625,342.8437194824219,1880500
2020-05-21,362.6900024414063,370.0299987792969,362.6000061035156,368.8200073242188,348.8113708496094,1179100
2020-05-22,369.8599853515625,370.1600036621094,365.6199951171875,369.0,348.981689453125,752600
2020-05-26,376.9500122070313,376.9500122070313,370.5700073242188,372.2000122070313,352.0080261230469,1596100
2020-05-27,376.7799987792969,397.1199951171875,376.5799865722656,397.1199951171875,375.5760803222656,1986900
2020-05-28,401.4599914550781,404.260009765625,398.1600036621094,398.4400024414063,376.8245544433594,1487900
2020-05-29,396.0400085449219,396.239990234375,384.7699890136719,388.4400024414063,369.59320068359375,1733800
2020-06-01,388.9400024414063,394.0,387.30999755859375,388.9599914550781,370.0880126953125,1090300
2020-06-02,388.6400146484375,393.2300109863281,386.989990234375,389.7699890136719,370.8587036132813,1404700
2020-06-03,393.6499938964844,403.6000061035156,392.5899963378906,402.6300048828125,383.09478759765625,1382200
2020-06-04,401.7799987792969,404.8699951171875,399.0,403.6700134277344,384.0843505859375,1261700
2020-06-05,410.0,416.0,406.4500122070313,410.75,390.8207702636719,1702500
2020-06-08,415.0,417.6199951171875,411.75,414.2999877929688,394.1985473632813,1294600
2020-06-09,410.5299987792969,411.9400024414063,407.0,408.55999755859375,388.7370300292969,1188400
2020-06-10,406.5,409.1000061035156,403.4500122070313,403.7699890136719,384.1794128417969,1188200
2020-06-11,392.6900024414063,397.30999755859375,383.5700073242188,383.8800048828125,365.2544860839844,1698800
2020-06-12,393.3299865722656,394.4299926757813,376.4700012207031,381.8699951171875,363.3419799804688,1788100
2020-06-15,373.2799987792969,377.1499938964844,367.5499877929688,373.2799987792969,355.1687927246094,2271300
2020-06-16,386.55999755859375,391.7900085449219,379.5799865722656,382.7699890136719,364.1983337402344,2038600
2020-06-17,382.5,386.239990234375,376.9200134277344,382.1099853515625,363.5703430175781,1519000
2020-06-18,379.6799926757813,381.3200073242188,376.0700073242188,378.3900146484375,360.0308532714844,1562000
2020-06-19,383.3399963378906,383.5899963378906,372.0,372.2000122070313,354.14117431640625,4322200
2020-06-22,372.260009765625,376.8399963378906,370.4400024414063,375.9599914550781,357.71875,1370600
2020-06-23,378.25,378.7799987792969,371.0400085449219,371.7000122070313,353.6654052734375,1469300
2020-06-24,370.8999938964844,371.2300109863281,358.32000732421875,359.82000732421875,342.36187744140625,2302800
2020-06-25,357.8599853515625,363.30999755859375,353.3299865722656,362.8200073242188,345.2163391113281,1391600
2020-06-26,359.5599975585937,367.4200134277344,355.010009765625,356.760009765625,339.4503479003906,2008600
2020-06-29,360.3900146484375,367.5,359.489990234375,367.5,349.66925048828125,1073000
2020-06-30,365.3500061035156,367.25,362.4100036621094,364.9200134277344,347.2144470214844,1482100
2020-07-01,366.3399963378906,368.2900085449219,360.30999755859375,360.4200134277344,342.9327697753906,1430100
2020-07-02,363.5299987792969,366.0700073242188,360.6900024414063,362.0,344.43609619140625,1396000
2020-07-06,366.4800109863281,367.1199951171875,360.8399963378906,362.5899963378906,344.9974670410156,1202300
2020-07-07,362.5899963378906,362.9200134277344,352.7799987792969,353.2699890136719,336.1296081542969,1395900
2020-07-08,353.5,357.29998779296875,348.6300048828125,350.2300109863281,333.2371826171875,1965100
2020-07-09,348.0,349.489990234375,339.17999267578125,339.9599914550781,323.46539306640625,1823800
2020-07-10,342.3299865722656,349.3299865722656,341.6600036621094,349.25,332.3046875,1514200
2020-07-13,353.6000061035156,357.0199890136719,348.6000061035156,353.0599975585937,335.92987060546875,2031300
2020-07-14,349.1300048828125,355.9200134277344,349.0,355.6600036621094,338.4037170410156,1651900
2020-07-15,361.6400146484375,365.5799865722656,360.55999755859375,364.55999755859375,346.87188720703125,1617300
2020-07-16,362.2999877929688,365.9400024414063,359.0199890136719,365.8800048828125,348.1278991699219,955400
2020-07-17,366.2999877929688,369.0,362.8500061035156,368.5,350.6206970214844,1135500
2020-07-20,369.0,369.0,362.4299926757813,365.5299987792969,347.7947998046875,1444500
2020-07-21,377.9800109863281,378.8999938964844,370.5799865722656,375.1199951171875,356.9195251464844,1997300
2020-07-22,376.7099914550781,394.6700134277344,375.6199951171875,394.0799865722656,374.9595642089844,2280700
2020-07-23,393.7699890136719,394.1499938964844,385.7099914550781,387.6199951171875,368.8130493164063,1442800
2020-07-24,388.0,393.489990234375,383.6099853515625,386.2099914550781,367.4714050292969,1305700
2020-07-27,384.7300109863281,385.989990234375,380.1099853515625,382.0899963378906,363.5513000488281,1047000
2020-07-28,382.0,390.2099914550781,382.0,386.6600036621094,367.8995971679688,1132100
2020-07-29,389.55999755859375,390.4700012207031,384.6300048828125,387.2999877929688,368.5085754394531,1209600
2020-07-30,382.7099914550781,385.8399963378906,380.8599853515625,381.7200012207031,363.1993103027344,983300
2020-07-31,380.5499877929688,381.3699951171875,373.6799926757813,378.9700012207031,360.5827331542969,1101800
2020-08-03,376.8399963378906,378.4100036621094,371.4400024414063,377.1000061035156,358.8034362792969,923100
2020-08-04,379.0799865722656,380.8399963378906,376.2900085449219,377.989990234375,359.6502380371094,900600
2020-08-05,380.0,384.8699951171875,378.2699890136719,383.5,364.8929443359375,1018500
2020-08-06,381.7799987792969,383.1900024414063,378.0899963378906,379.739990234375,361.31536865234375,698500
2020-08-07,380.010009765625,386.6600036621094,378.760009765625,385.6199951171875,366.91009521484375,924900
2020-08-10,386.0199890136719,391.1099853515625,385.9599914550781,389.260009765625,370.3735046386719,856000
